Card                            Price StdDev Average  High    Low   Change Raw N
----                            ----- ------ ------- ------- ------ ------ -----
Revered Dead,                    0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Revered Elder,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Revered Unicorn,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Reverence,                       0.98,  0.51,   0.98,   1.89,   0.50, -0.00,   5
Reverent Mantra,                 0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Reverent Silence,                0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   2
Reversal of Fortune,             0.63,  0.37,   0.63,   1.00,   0.25,  0.00,   4
Reverse Damage (4th),            0.54,  0.33,   0.54,   1.00,   0.08,  0.00,   6
Reverse Damage (5th),            0.70,  0.27,   0.70,   1.00,   0.36, -0.00,   4
Reverse Damage (6th),            0.74,  0.23,   0.74,   1.00,   0.48, -0.00,   4
Reverse Damage (7th),            1.00,  0.06,   1.00,   1.10,   0.93,  0.00,   4
Reverse Damage (9th),            0.90,  2.64,   1.66,  10.77,   0.48,  0.00,  13
Reverse Damage (A),             13.59,  6.59,  13.59,  20.18,   7.00,  0.00,   2
Reverse Damage (B),             17.07,  3.61,  17.07,  20.68,  13.46,  0.00,   2
Reverse Damage (RV),             0.46,  0.39,   0.46,   1.00,   0.01, -0.00,   6
Reverse Damage (U),              5.73,  0.00,   5.73,   5.73,   5.73,  0.00,   1
Reverse Polarity (AQ),           0.35,  0.04,   0.35,   0.40,   0.31, -0.00,   3
Reverse Polarity (RV),           0.37,  0.12,   0.37,   0.49,   0.25,  0.00,   2
Reverse the Sands,               0.62,  0.34,   0.62,   1.00,   0.10, -0.00,   5
Revive,                          0.26,  0.02,   0.26,   0.28,   0.25,  0.00,   2
Reviving Dose (10th),            0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Reviving Dose (IN),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Reviving Vapors,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Reward the Faithful,             0.31,  0.12,   0.31,   0.50,   0.19, -0.00,   4
Rewards of Diversity,            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Reweave,                         0.53,  0.35,   0.53,   1.00,   0.15,  0.00,   6
Rewind (8th),                    0.48,  0.00,   0.48,   0.48,   0.48,  0.00,   1
Rewind (9th),                    0.45,  0.35,   0.45,   1.00,   0.07, -0.02,   4
Rewind (UZ),                     0.42,  0.64,   0.69,   2.00,   0.25,  0.00,   6
Reya Dawnbringer (10th),         2.15,  2.12,   2.68,   8.25,   0.25, -0.08,  34
Reya Dawnbringer (IN),           2.28,  1.15,   2.28,   4.00,   0.59,  0.00,   6
Rhox,                            0.80,  0.66,   0.93,   2.50,   0.19, -0.00,  22
Rhox (8th),                      0.88,  0.20,   0.88,   1.00,   0.48, -0.02,   5
Rhox (NE),                       0.90,  0.00,   0.90,   0.90,   0.90,  0.21,   1
Rhox Bodyguard,                  0.47,  0.31,   0.47,   1.00,   0.25,  0.00,   4
Rhox Brute,                      0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Rhox Charger,                    0.29,  0.10,   0.29,   0.50,   0.15,  0.00,  11
Rhox Meditant,                   0.29,  0.06,   0.29,   0.38,   0.25,  0.00,   3
Rhox Pikemaster,                 0.35,  0.10,   0.35,   0.56,   0.25,  0.00,   6
Rhox War Monk,                   0.50,  0.32,   0.50,   1.25,   0.02,  0.00,  45
Rhys the Exiled,                 0.80,  0.44,   0.84,   1.89,   0.25,  0.01,  23
Rhys the Redeemed,               1.77,  0.68,   1.77,   3.08,   0.30,  0.00,  30
Rhystic Cave,                    1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Rhystic Circle,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rhystic Deluge,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rhystic Lightning,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rhystic Scrying,                 0.29,  0.00,   0.29,   0.29,   0.29,  0.00,   1
Rhystic Shield,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rhystic Study,                   0.54,  0.07,   0.54,   0.62,   0.42,  0.05,   4
Rhystic Syphon,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rhystic Tutor,                   0.68,  0.79,   0.94,   2.99,   0.25,  0.00,   9
Rib Cage Spider,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ribbon Snake,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ribbons of Night,                0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Ribbons of the Reikai,           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Ricochet,                        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Riddle of Lightning,             0.23,  0.02,   0.23,   0.25,   0.20,  0.00,   3
Ridge Rannet,                    0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Ridged Kusite,                   0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Ridgeline Rager (8th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ridgeline Rager (PR),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ridgetop Raptor,                 0.31,  0.06,   0.31,   0.37,   0.25,  0.00,   2
Riding Red Hare,                 0.87,  0.12,   0.87,   0.99,   0.75,  0.00,   2
Riding the Dilu Horse,          28.00,  0.00,  28.00,  28.00,  28.00,  0.00,   1
Rift Bolt,                       0.47,  0.30,   0.47,   1.25,   0.12, -0.02,  15
Rift Elemental,                  0.27,  0.06,   0.27,   0.37,   0.20, -0.00,   4
Riftmarked Knight,               0.42,  0.12,   0.42,   0.50,   0.25, -0.00,   3
Riftstone Portal,                0.42,  0.31,   0.42,   1.00,   0.25, -0.00,   9
Riftsweeper,                     0.28,  0.05,   0.28,   0.38,   0.25,  0.00,   5
Riftwing Cloudskate,             0.46,  0.29,   0.46,   1.00,   0.25, -0.00,   5
Righteous Aura (MM),             0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Righteous Aura (VI),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Righteous Avengers (LE),         0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Righteous Cause,                 0.40,  0.17,   0.40,   0.56,   0.15,  0.00,   5
Righteous Fury (P2),             5.99,  0.00,   5.99,   5.99,   5.99,  0.00,   1
Righteous Fury (ST1),            0.94,  0.89,   1.56,   2.81,   0.88, -0.00,   3
Righteous Indignation,           0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Righteous War,                   1.07,  0.54,   1.07,   1.49,   0.17,  0.00,   4
Righteousness (10th),            0.40,  0.13,   0.40,   0.69,   0.25,  0.00,   8
Righteousness (4th),             0.74,  0.42,   0.74,   1.25,   0.25,  0.00,   6
Righteousness (5th),             0.89,  0.44,   0.89,   1.29,   0.25,  0.00,   5
Righteousness (9th),             1.13,  0.10,   1.13,   1.25,   0.99,  0.00,   4
Righteousness (A),              15.55,  0.05,  15.55,  15.60,  15.50,  0.00,   2
Righteousness (B),               5.50,  0.00,   5.50,   5.50,   5.50,  0.00,   1
Righteousness (M10),             0.70,  2.66,   1.31,   4.36,   0.25, -0.00,  28
Righteousness (RV),              0.58,  0.48,   0.58,   1.25,   0.01,  0.00,   6
Rime Dryad,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rime Transfusion,                0.29,  0.06,   0.29,   0.38,   0.25,  0.00,   3
Rimebound Dead,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rimefeather Owl,                 0.47,  0.24,   0.47,   1.00,   0.25,  0.00,   7
Rimehorn Aurochs,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rimescale Dragon,                1.06,  0.40,   1.06,   1.45,   0.26,  0.00,   7
Rimewind Cryomancer,             0.27,  0.03,   0.27,   0.31,   0.25,  0.00,   3
Rimewind Taskmage,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ring of Gix,                     0.57,  0.42,   0.57,   1.25,   0.06, -0.00,   8
Ring of Immortals,               2.74,  1.11,   2.74,   3.94,   1.27, -0.00,   3
Ring of Ma'ruf (AN),            23.40, 13.14,  24.91,  50.00,   8.62, -1.68,  10
Ring of Renewal,                 1.10,  0.85,   1.10,   1.95,   0.25,  0.00,   2
Rings of Brighthearth,           0.71,  0.32,   0.71,   1.00,   0.25, -0.00,  11
Ringskipper,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Riot Spikes,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rip-Clan Crasher,                0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Riptide,                         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Riptide Biologist,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Riptide Chronologist,            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Riptide Crab,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Riptide Director,                0.76,  0.29,   0.76,   1.00,   0.25, -0.02,  10
Riptide Entrancer,               1.00,  0.00,   1.00,   1.00,   0.99, -0.00,   5
Riptide Laboratory,              2.74,  1.50,   2.80,   5.99,   0.49,  0.05,  20
Riptide Mangler,                 0.52,  0.29,   0.52,   1.00,   0.25,  0.00,   4
Riptide Pilferer,                0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Riptide Replicator,              0.60,  0.67,   0.78,   2.00,   0.01,  0.00,   8
Riptide Shapeshifter,            0.58,  0.31,   0.58,   0.99,   0.25,  0.00,   3
Riptide Survivor,                0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Rise from the Grave,             0.26,  0.22,   0.26,   0.99,   0.03, -0.00,  18
Rise of the Hobgoblins,          1.44,  0.84,   1.73,   3.44,   0.82,  0.00,   7
Rise/Fall,                       0.28,  0.10,   0.28,   0.50,   0.18,  0.00,   6
Rishadan Airship,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rishadan Brigand,                0.90,  0.29,   0.90,   1.25,   0.55,  0.00,   3
Rishadan Cutpurse,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rishadan Footpad,                0.48,  0.20,   0.48,   0.68,   0.28,  0.00,   2
Rishadan Pawnshop,               0.66,  0.23,   0.66,   0.99,   0.50,  0.00,   3
Rishadan Port,                  11.15,  2.53,  11.16,  14.99,   5.13, -0.02,  29
Rising Waters,                   0.33,  0.12,   0.33,   0.54,   0.25, -0.00,   4
Risky Move,                      0.75,  0.32,   0.75,   1.00,   0.25,  0.00,   5
Rite of Consumption,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Rite of Flame,                   0.89,  0.35,   0.89,   1.70,   0.32, -0.00,  27
Rite of Passage,                 0.90,  0.18,   0.90,   0.99,   0.49, -0.02,   9
Rite of Replication,             0.61,  0.61,   0.66,   2.75,   0.01, -0.00, 329
Rites of Flourishing,            0.53,  0.35,   0.53,   1.14,   0.25, -0.00,  20
Rites of Initiation,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rites of Refusal,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rites of Spring,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rith's Attendant,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rith's Charm,                    0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Rith's Grove,                    0.50,  0.32,   0.50,   1.00,   0.16, -0.00,   8
Rith, the Awakener,              5.15,  1.20,   4.85,   6.68,   2.71,  0.00,   8
Ritual of Restoration,           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ritual of Steel,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Ritual of Subdual,               0.75,  0.35,   0.75,   1.00,   0.26,  0.00,   3
Ritual of the Machine,           0.65,  0.25,   0.65,   1.00,   0.45,  0.00,   3
Rivalry,                         0.56,  0.06,   0.56,   0.62,   0.50,  0.00,   2
Rivals' Duel,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Riven Turnbull,                  0.67,  0.40,   0.67,   1.00,   0.01,  0.00,   4
River Bear (9th),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
River Boa (6th),                 0.75,  0.25,   0.75,   1.00,   0.51,  0.00,   2
River Boa (VI),                  0.40,  0.52,   0.54,   2.00,   0.16, -0.02,  12
River Boa (ZEN),                 0.28,  0.14,   0.28,   0.81,   0.03, -0.00,  35
River Delta,                     0.75,  0.35,   0.75,   1.00,   0.25, -0.00,   3
River Kaijin,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
River Kelpie,                    0.53,  0.35,   0.53,   1.00,   0.01,  0.00,  17
River Merfolk (FE),              0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   2
River of Tears,                  1.40,  1.01,   1.54,   4.80,   0.25, -0.00,  24
River's Grasp,                   0.47,  0.22,   0.47,   0.68,   0.25, -0.00,   2
Riverfall Mimic,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rix Maadi, Dungeon Palace,       0.30,  0.00,   0.30,   0.30,   0.30,  0.00,   1
Roar of Jukai,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Roar of Reclamation,             0.59,  0.31,   0.59,   1.00,   0.25, -0.00,   3
Roar of the Crowd,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   4
Roar of the Kha,                 0.26,  0.02,   0.26,   0.28,   0.25,  0.00,   2
Roar of the Wurm,                0.38,  0.56,   0.56,   2.00,   0.25,  0.02,   9
Roaring Slagwurm,                0.56,  0.27,   0.56,   0.99,   0.25,  0.00,   4
Robber Fly,                      0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Robe of Mirrors (10th),          0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Robe of Mirrors (EX),            0.12,  0.00,   0.12,   0.12,   0.12,  0.00,   1
Roc Hatchling,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Roc of Kher Ridges (A),         19.99,  0.00,  19.99,  19.99,  19.99,  0.00,   1
Roc of Kher Ridges (B),         14.19,  2.37,  13.99,  16.99,   9.99,  0.20,   7
Roc of Kher Ridges (RV),         5.47,  7.91,   7.89,  19.99,   0.25,  0.00,   6
Roc of Kher Ridges (U),          3.38,  0.00,   3.38,   3.38,   3.38,  0.00,   1
Rock Badger (10th),              0.26,  0.02,   0.26,   0.28,   0.25,  0.00,   2
Rock Basilisk,                   0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Rock Hydra (A),                 15.53,  0.00,  15.53,  15.53,  15.53,  0.00,   1
Rock Hydra (B),                 14.60,  0.00,  14.60,  14.60,  14.60,  0.00,   1
Rock Hydra (RV),                 0.78,  0.59,   0.78,   1.72,   0.08,  0.00,   9
Rock Hydra (U),                  1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Rock Jockey,                     0.13,  0.12,   0.13,   0.26,   0.01,  0.00,   2
Rock Lobster,                    0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
Rock Slide,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rockcaster Platoon,              0.53,  0.04,   0.53,   0.57,   0.50,  0.00,   2
Rocket Launcher (AQ),            0.42,  0.00,   0.42,   0.42,   0.42,  0.00,   1
Rocket Launcher (RV),            0.86,  0.22,   0.86,   1.00,   0.48, -0.00,   7
Rocket-Powered Turbo Slug,       0.90,  0.00,   0.90,   0.90,   0.90,  0.00,   1
Rockshard Elemental,             0.64,  0.30,   0.64,   1.00,   0.33,  0.00,   5
Rockslide Ambush,                0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Rockslide Elemental,             0.41,  0.19,   0.41,   0.99,   0.25,  0.00,  17
Rocky Tar Pit,                   0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Rod of Ruin (5th),               0.30,  0.00,   0.30,   0.30,   0.30,  0.00,   1
Rod of Ruin (A),                 0.49,  0.00,   0.49,   0.49,   0.49,  0.00,   1
Rod of Ruin (B),                 1.07,  0.07,   1.07,   1.14,   0.99,  0.03,   2
Rod of Ruin (M10),               0.31,  0.11,   0.31,   0.56,   0.25, -0.00,   6
Rod of Ruin (RV),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rod of Ruin (U),                 0.42,  0.22,   0.42,   1.10,   0.25,  0.00,  15
Rofellos's Gift,                 0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Rofellos, Llanowar Emissary,     6.47,  2.72,   6.35,  11.18,   0.99,  0.09,  32
Rogue Elephant,                  0.28,  0.12,   0.28,   0.56,   0.12,  0.00,   8
Rogue Kavu (9th),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rogue Kavu (IN),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rogue Skycaptain,                0.75,  0.25,   0.75,   1.00,   0.50,  0.00,   2
Rohgahh of Kher Keep,            5.14,  1.83,   5.35,   7.86,   3.25,  0.00,   4
Roil Elemental,                  0.44,  0.31,   0.45,   2.25,   0.01, -0.00, 338
Roiling Horror,                  0.33,  0.12,   0.33,   0.50,   0.25,  0.00,   3
Rolling Earthquake,             36.09,  0.01,  36.09,  36.09,  36.09,  0.00,   1
Rolling Spoil,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rolling Stones (7th),            0.99,  0.03,   0.99,   1.00,   0.94, -0.00,   4
Rolling Stones (8th),            0.86,  0.21,   0.86,   1.00,   0.50,  0.00,   4
Rolling Stones (ST),             0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Rolling Thunder,                 0.22,  0.05,   0.22,   0.25,   0.15, -0.00,   3
Ronin Cavekeeper,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ronin Cliffrider,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ronin Houndmaster,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ronin Warclub,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Ronom Hulk,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ronom Serpent,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ronom Unicorn,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Roofstalker Wight,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Root Cage,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Root Elemental,                  0.72,  0.36,   0.72,   1.00,   0.01, -0.03,   7
Root Greevil,                    0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Root Maze (10th),                1.14,  0.62,   1.14,   1.99,   0.28,  0.00,  12
Root Maze (TE),                  0.80,  0.52,   0.80,   1.50,   0.25,  0.00,   3
Root Sliver,                     1.08,  0.67,   1.08,   1.98,   0.25, -0.09,  10
Root Spider,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Root-Kin Ally,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rootbound Crag,                  6.24,  1.32,   6.16,  12.00,   1.04,  0.06, 336
Rootbreaker Wurm (9th),          0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Rootbreaker Wurm (TE),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rootgrapple,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rooting Kavu,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rootrunner,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Roots,                           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Roots of Life,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rootwalla,                       0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Rootwalla (9th),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rootwalla (TE),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rootwater Alligator,             0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Rootwater Commando (10th),       0.26,  0.01,   0.26,   0.28,   0.25,  0.00,   3
Rootwater Commando (NE),         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rootwater Depths,                0.28,  0.02,   0.28,   0.30,   0.25, -0.00,   2
Rootwater Diver,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rootwater Hunter,                0.46,  0.31,   0.46,   1.00,   0.25, -0.00,   4
Rootwater Matriarch (10th),      0.69,  0.38,   0.69,   1.25,   0.25,  0.04,   8
Rootwater Matriarch (TE),        1.14,  0.00,   1.14,   1.14,   1.14,  0.00,   1
Rootwater Mystic,                0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Rootwater Shaman,                0.81,  0.28,   0.81,   1.00,   0.33,  0.00,   4
Rootwater Thief,                 2.02,  1.25,   2.24,   4.36,   0.99,  0.00,  11
Rorix Bladewing,                 1.96,  1.59,   2.36,   6.00,   0.01, -0.07,  20
Rosheen Meanderer,               0.68,  0.35,   0.68,   1.10,   0.25,  0.00,  12
Roterothopter,                   0.22,  0.05,   0.22,   0.27,   0.17,  0.00,   2
Rotlung Reanimator,              1.98,  0.89,   2.13,   3.99,   0.49, -0.00,  19
Rotting Giant,                   0.26,  0.02,   0.26,   0.28,   0.25,  0.00,   2
Rotting Rats,                    0.28,  0.06,   0.28,   0.38,   0.25,  0.00,   4
Rough/Tumble,                    0.26,  0.02,   0.26,   0.29,   0.25,  0.00,   3
Roughshod Mentor,                0.32,  0.10,   0.32,   0.50,   0.25,  0.00,   4
Rouse,                           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rout,                            1.76,  1.20,   2.00,   4.11,   0.25,  0.00,  10
Rowan Treefolk,                  0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Rowen (6th),                     1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Rowen (7th),                     0.75,  0.93,   1.19,   2.99,   0.48, -0.00,   5
Rowen (VI),                      0.55,  0.00,   0.55,   0.55,   0.55,  0.00,   1
Royal Assassin (10th),           1.31,  0.56,   1.46,   3.19,   1.06, -0.00,  12
Royal Assassin (4th),            1.88,  1.80,   2.34,   5.45,   0.20,  0.00,  12
Royal Assassin (8th),            1.33,  1.60,   2.29,   4.72,   0.64,  0.00,   7
Royal Assassin (9th),            1.34,  1.61,   2.46,   4.72,   0.99, -0.00,   6
Royal Assassin (A),             20.77, 20.52,  20.77,  41.30,   0.25,  0.00,   2
Royal Assassin (B),            114.98,  0.01, 114.98, 114.98, 114.98,  0.00,   2
Royal Assassin (M10),            0.90,  0.86,   1.08,   4.46,   0.25, -0.00, 284
Royal Assassin (RV),             3.09,  1.60,   3.37,   5.72,   0.99, -0.00,  12
Royal Assassin (U),             15.45,  4.25,  13.96,  17.99,   8.00,  0.00,   5
Royal Decree,                    0.83,  4.84,   3.62,  12.00,   0.50,  0.00,   4
Royal Herbalist,                 0.26,  0.00,   0.26,   0.26,   0.26,  0.08,   2
Rubinia Soulsinger (CH),         0.74,  0.26,   0.74,   1.00,   0.48,  0.00,   2
Rubinia Soulsinger (LE),         2.56,  1.11,   2.56,   3.38,   0.99, -0.00,   3
Ruby Leech,                      0.30,  0.00,   0.30,   0.30,   0.30,  0.00,   1
Ruby Medallion,                  3.79,  1.26,   3.92,   5.93,   1.62,  0.02,  16
Rude Awakening,                  0.78,  0.67,   0.93,   2.99,   0.25, -0.05,  15
Rugged Prairie,                  2.69,  2.11,   3.23,  11.50,   0.99, -0.08,  50
Ruham Djinn,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ruination,                       0.60,  0.25,   0.60,   1.00,   0.33,  0.02,   4
Ruinous Minotaur,                0.26,  0.14,   0.26,   0.56,   0.06,  0.00,   8
Ruins of Trokair (5th),          0.37,  0.11,   0.37,   0.48,   0.25, -0.00,   2
Ruins of Trokair (6th),          0.67,  0.31,   0.67,   1.00,   0.25,  0.00,   4
Ruins of Trokair (FE),           0.25,  0.00,   0.25,   0.26,   0.25,  0.00,   4
Rukh Egg (8th),                  0.84,  0.13,   0.84,   1.00,   0.69,  0.00,   3
Rukh Egg (9th),                  1.05,  2.43,   2.49,   6.74,   0.47,  0.00,  11
Rukh Egg (AN),                   4.03,  1.79,   3.58,   5.75,   1.25, -0.00,  10
Rule of Law (10th),              0.65,  0.27,   0.65,   1.00,   0.27, -0.00,   6
Rule of Law (MRD),               0.74,  0.40,   0.74,   1.49,   0.25,  0.00,   7
Rumbling Crescendo,              0.60,  0.33,   0.60,   1.00,   0.33, -0.00,   5
Rumbling Slum,                   0.69,  0.43,   0.73,   1.95,   0.17, -0.00,  29
Rummaging Wizard,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Run Wild,                        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rune Snag,                       0.43,  0.41,   0.51,   1.62,   0.01, -0.01,  15
Rune of Protection: Artifacts,   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rune of Protection: Black,       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rune of Protection: Blue,        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rune of Protection: Green,       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rune of Protection: Lands,       0.77,  0.22,   0.77,   0.99,   0.55,  0.00,   2
Rune of Protection: Red,         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rune of Protection: White,       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rune-Cervin Rider,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Runeboggle,                      0.25,  0.00,   0.25,   0.26,   0.25,  0.00,   3
Runed Arch,                      0.62,  0.38,   0.62,   1.00,   0.25,  0.00,   2
Runed Halo,                      1.58,  0.99,   1.70,   3.93,   0.25,  0.03,  47
Runed Stalactite,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Runeflare Trap,                  0.24,  0.13,   0.24,   0.56,   0.03,  0.00,  18
Runes of the Deus,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Runesword (CH),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Runesword (DK),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rupture,                         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rupture Spire,                   0.28,  0.15,   0.28,   0.63,   0.12, -0.00,  20
Rush of Knowledge,               0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Rushing River,                   1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Rushing-Tide Zubera,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rushwood Dryad (10th),           0.26,  0.02,   0.26,   0.28,   0.25,  0.00,   2
Rushwood Dryad (8th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rushwood Elemental,              2.25,  1.40,   2.48,   5.00,   0.49,  0.00,  12
Rushwood Grove,                  0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Rushwood Herbalist,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rushwood Legate,                 0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Rust,                            0.58,  0.08,   0.58,   0.66,   0.50,  0.00,   2
Rust Elemental,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Rustic Clachan,                  0.46,  0.74,   0.71,   3.34,   0.12,  0.00,  24
